id_expose,url,title,address,contact_person,telephone,mobile,fax,price_purchase,estimated_monthly_rate,rooms,living_area_m2,furnishing,flat_type,floor,floor_total,bedrooms,commission_buyer_rate,maintenance_cost,construction_year,object_state,heating_type,energy_efficiency_class,location
,https://www.immobilienscout24.de/expose/120221405#/,Wohnen (fast) über den Dächern von Fulda.....," 36043 Fulda, Fulda (Kreis)",,066186207278,016091232834,066186207279,139000,0,3.0,79.0,"['Balkon/ Terrasse', 'Einbauküche', 'Provisionsfrei', 'Keller']", Etagenwohnung ,6,6,1,0.0,278,1972, Gepflegt , Gas-Heizung ,,"Die Wohnung befindet sich im 6. Stock des kleinsten Hochhauses des Osthessencenters.
Der ZOB sowie der Hauptbahnhof ist fußläufig in fünf Gehminuten erreichbar, eine Bushaltestelle ist direkt auf der anderen Straßenseite.

"
,https://www.immobilienscout24.de/expose/118341136#/,"***RESERVIERT***Urban, stilvoll und elegant... einfach anders Wohnen im Fabrikloft"," 36037 Fulda, Fulda (Kreis)",,066186207278,,066186207279,539000,0,3.0,160.0,"['Keller', 'Balkon/ Terrasse', 'Einbauküche', 'Gäste-WC', 'Personenaufzug']", Loft ,1,1,1,3.57,415,1904, Neuwertig , Holz-Pelletheizung ,,"Mitten in der Innenstadt von Fulda mit angenehmer Nachbarschaft und in sehr beliebter Lage, befindet sich diese exklusive Loftwohnung. Zu Fuß erreichen Sie in nur wenigen Minuten Lebensmittelgeschäfte, die Unterstadt mit ihren zahlreichen Einkaufsmöglichkeiten, Ärzte und Apotheken. Die zentrale Lage der Wohnung ist für Sie der ideale Ausgangspunkt für zahlreiche Aktivitäten. Das Naherholungsgebiet Fulda-Aue befindet sich nur wenige Gehminuten von der Wohnung entfernt. Die Fulda-Aue bietet Ihnen vielfältige Sport- und Erholungsmöglichkeiten, hier können Sie z.B. Spazieren, Kanu- und Radfahren, Segelfliegen und zahlreiche weitere Freizeitmöglichkeiten genießen. 




"
,https://www.immobilienscout24.de/expose/113430165#/,*Erstbezug* Maisonette-Penthouse-Wohnung im Zentrum von Hünfeld," 36088 Hünfeld, Fulda (Kreis)",,066219313030,,066219313099,815130,0,5.0,181.14,"['Stufenloser Zugang', 'Keller', 'Balkon/ Terrasse', 'Personenaufzug', 'Provisionsfrei']", Penthouse ,0,0,3,0.0,0,2019, Erstbezug , Fußbodenheizung , B ,"Das Herz Hünfelds mit den täglichen Dingen des Lebens erreichen von Ihrer hochattraktiven Wohnanlage fußläufig in nur wenigen Minuten. 

Verkehrsanbindung:
Hünfeld liegt an der B 27 und B 84, sowie unweit der BAB 7 (Nord-Süd). Am Hünfelder Bahnhof verkehren regelmäßig Regionalzüge, die Sie mit der näheren Umgebung (Fulda, Bad Hersfeld, Kassel) verbinden. Ferner gelangen Sie von Hünfeld aus auch zu den ICE-Bahnhöfen in Fulda und Kassel.
Busse der regionalen Verkehrsverbunde bringen Sie in sämtliche Stadteile von Hünfeld und Fulda.

Kultur und Sehenswürdigkeiten in der Umgebung:
Weitere sehenswürdige Städte in der Umgebung von Hünfeld sind nördlich die Festspielstadt Bad Hersfeld (26 Km) und südlich Fulda (16 Km) und östlich Eisenach (45 Km) mit der berühmten Wartburg - dem Ort, wo 1521 Martin Luther das „Neue Testament“ übersetzte."
,https://www.immobilienscout24.de/expose/113430152#/,Exklusive Penthouse-Wohnung im Herzen von Hünfeld! Erstbezug!," 36088 Hünfeld, Fulda (Kreis)",Herr Viktor Gissel,066219313030,,066219313099,674100,0,4.0,149.8,"['Keller', 'Balkon/ Terrasse', 'Gäste-WC', 'Personenaufzug', 'Provisionsfrei']", Penthouse ,0,0,2,0.0,0,2019, Erstbezug , Fußbodenheizung , C ,"Das Herz Hünfelds mit den täglichen Dingen des Lebens erreichen von Ihrer hochattraktiven Wohnanlage fußläufig in nur wenigen Minuten. 

Verkehrsanbindung:
Hünfeld liegt an der B 27 und B 84, sowie unweit der BAB 7 (Nord-Süd). Am Hünfelder Bahnhof verkehren regelmäßig Regionalzüge, die Sie mit der näheren Umgebung (Fulda, Bad Hersfeld, Kassel) verbinden. Ferner gelangen Sie von Hünfeld aus auch zu den ICE-Bahnhöfen in Fulda und Kassel.
Busse der regionalen Verkehrsverbunde bringen Sie in sämtliche Stadteile von Hünfeld und Fulda.

Kultur und Sehenswürdigkeiten in der Umgebung:
Weitere sehenswürdige Städte in der Umgebung von Hünfeld sind nördlich die Festspielstadt Bad Hersfeld (26 Km) und südlich Fulda (16 Km) und östlich Eisenach (45 Km) mit der berühmten Wartburg - dem Ort, wo 1521 Martin Luther das „Neue Testament“ übersetzte."
,https://www.immobilienscout24.de/expose/120211369#/,"Petersberg - Helle, sanierte Eigentumswohnung mit Traumgärtchen"," 36100 Fulda Petersberg, Fulda (Kreis)",,06619012870,01726046881,06619012871,347000,0,3.0,100.0,"['Balkon/ Terrasse', 'Garten/ -mitbenutzung', 'Keller']", Erdgeschosswohnung ,0,0,2,5.95,40,2001, Saniert , Zentralheizung ,,"Die Eigentumswohnung ist ruhig aber dennoch zentral gelegen. Einkaufsmöglichkeiten sowie eine Bank und ein Frisör sind fußläufig in ca drei Minuten zu erreichen. Gute Infrastruktur, Busanbindung, sehr gute Anbindung an B27 und A7."
,https://www.immobilienscout24.de/expose/119992767#/,Sanierte 4 Zimmer Dachgeschßwohnung,"Schlitzerstrasse 6, 36364 Bad Salzschlirf, Fulda (Kreis)",,09741931988,015253858685,09741939317,109000,0,4.0,80.0,"['Garten/ -mitbenutzung', 'Als Ferienwohnung geeignet', 'Keller']", Dachgeschoss ,3,3,2,5.95,70,2019, Erstbezug nach Sanierung , Gas-Heizung ,,"Bad Salzschlirf ist eine Gemeinde im osthessischen Landkreis Fulda und liegt in der Fuldaer Senke. Der erholsame
Kurort überzeugt mit zahlreichen Freizeitangeboten und einem attraktiven Naturerlebnis. Beliebte
Natur- und Kulturdenkmäler sind zu Fuß erreichbar, außerdem kann man verschiedene Radwanderwege
nutzen, welche durch die Gemeinde verlaufen. Besonders sehenswert sind die zahlreichen Kuranlagen,
unteranderem gibt es einen Kurpark sowie eine Vulkantherme mit Vulkansauna. Im Zentrum der Gemeinde
findet man Fachwerkhäuser sowie romantische Gassen, welche zu einem Spaziergang einladen. Verschiedenen
Einkaufsmöglichkeiten und Gaststätten kann man zu Fuß oder mit dem Fahrrad schnell erreichen.
Für Familien gibt es eine Schule sowie eine Kindertagesstätte. Die nächste Stadt Fulda erreicht man in
unter 20 Minuten.
Ausstattung"
,https://www.immobilienscout24.de/expose/119412497#/,Großzügige 5-Zimmer-Wohnung in zentraler Lage von Fulda," 36043 Fulda, Fulda (Kreis)",,056181658412,01721670773,,300000,0,5.0,136.0,"['Stufenloser Zugang', 'Personenaufzug', 'Keller']", Etagenwohnung ,1,0,3,5.95,0,1974, Gepflegt ,,,"Fulda befindet sich in Osthessen und hat ca. 70.000 Einwohner.

Die Wohnung befindet sich in zentraler Lage von Fulda. Ärzte, Schulen, Kindergärten, Geschäfte des täglichen Bedarfes sowie Sport- und Freizeitmöglichkeiten sind schnell und bequem zu erreichen. Die Hochschule Fulda liegt ca. 3 Kilometer entfernt und ist mit dem Pkw in ca. 7 Minuten zu erreichen. Darüber hinaus wird eine gute Verkehrsanbindung durch öffentliche Verkehrsmittel gewährleistet. 

Die zentrale Lage Fuldas und die gute Anbindung an das Autobahn- und Schienennetz bieten die Möglichkeit, sowohl das südwestlich gelegene Frankfurt am Main, als auch das im Norden befindliche Kassel rasch zu erreichen. 

"
,https://www.immobilienscout24.de/expose/118637938#/,Großzügige 4-Zimmer-Wohnung in gefragter Lage von Petersberg," 36100 Petersberg, Fulda (Kreis)",,056181658412,01721670773,,450000,0,4.0,152.0,"['Balkon/ Terrasse', 'Einbauküche', 'Gäste-WC', 'Keller']", Erdgeschosswohnung ,0,0,3,5.95,0,1972, Gepflegt , Öl-Heizung , F ,"Ihr neues Zuhause befindet sich in ruhiger Lage von Petersberg, einer der aktuell gefragtesten Wohnlagen. 

Ärzte, Schulen, Kindergärten, Geschäfte des täglichen Bedarfes sowie Sport- und Freizeitmöglichkeiten sind schnell und bequem zu erreichen. Eine gute Verkehrsanbindung nach Fulda wird durch öffentliche Verkehrsmittel gewährleistet. Sowohl die Innenstadt von Fulda, als auch der Bahnhof sind in wenigen Minuten mit dem PKW zu erreichen. 

Neben einer guten Infrastruktur bietet die Gemeinde Petersberg durch das unmittelbar angrenzende Naherholungsgebiet Rauschenberg vielfältige Möglichkeiten, die Natur zu erkunden. Insbesondere bei Joggern und Spaziergängern ist der Rauschenberg mit seinen zahlreichen Rundwegen ein beliebtes Ziel.  
"
,https://www.immobilienscout24.de/expose/102504332#/,**Luxuriöse Neubau 3 1/2-Zimmer Eigentumswohnung in einzigartiger 3-Familienhaus-Villa*," 36093 Künzell, Fulda (Kreis)",,0661902780,,06619027850,369000,0,3.5,104.0,['Provisionsfrei'],,0,0,0,0.0,0,2020,,,,
,https://www.immobilienscout24.de/expose/99025645#/,Kapitalanlage oder Eigennutzung: sonnendurchflutete solide Eigentumswohnung mitten in Fulda.," 36037 Fulda, Fulda (Kreis)","Frau  Schmidt, privater Verkäufer",06616790266,,,110000,0,2.0,60.0,"['Stufenloser Zugang', 'Keller', 'Balkon/ Terrasse', 'Personenaufzug', 'Vermietet', 'Provisionsfrei', 'Als Ferienwohnung geeignet']", Etagenwohnung ,13,15,0,0.0,192,1973, Gepflegt , Gas-Heizung ,,"Zentrale Lage mitten in der Stadt Fulda. Ideal für Pendler, da nur ca. 10 Minuten fußläufig zum ICE-Bahnhof. Großes Einkaufszentrum sowie Geschäfte des täglichen Bedarf in nur ca. 10 Minuten fußläufig zu erreichen."
,https://www.immobilienscout24.de/expose/118536437#/,Traumhaftes Wohnen im Herzen von Bebra! Erstbezug!," 36179 Bebra, Hersfeld-Rotenburg (Kreis)",,066219313030,,066219313099,0,0,3.5,106.87,"['Stufenloser Zugang', 'Keller', 'Balkon/ Terrasse', 'Gäste-WC', 'Personenaufzug', 'Provisionsfrei']", Maisonette ,0,0,2,0.0,0,2020, Erstbezug , Fußbodenheizung ,,"Die Stadt Bebra ist eine gemütliche Stadt im Nordosten Hessens. Bebra liegt an der Fulda im Landkreis Hersfeld-Rotenburg etwa 45 km südlich von Kassel. 
Ihre 15.000 Einwohner können sich über eine stetige Stadtentwicklung und dem damit verbundenen Wirtschaftswachstum freuen. In Bebra gibt es Kindergärten, eine Grund- und weiterführende Schule sowie Berufsschulen.
Für eine sehr gute medizinische Versorgung sorgen verschiedene Ärzte, das „Medizinische Versorgungszentrum“ sowie das naheliegende Kreiskrankenhaus in Rotenburg an der Fulda oder das Klinikum in Bad Hersfeld."
,https://www.immobilienscout24.de/expose/118536433#/,Wohnkomfort pur! Bebra liegt Ihnen zu Füßen! Erstbezug!," 36179 Bebra, Hersfeld-Rotenburg (Kreis)",,066219313030,,066219313099,0,0,3.5,114.72,"['Balkon/ Terrasse', 'Provisionsfrei', 'Personenaufzug', 'Keller']", Maisonette ,3,0,2,0.0,0,2020, Erstbezug , Fußbodenheizung ,,"Die Stadt Bebra ist eine gemütliche Stadt im Nordosten Hessens. Bebra liegt an der Fulda im Landkreis Hersfeld-Rotenburg etwa 45 km südlich von Kassel. 
Ihre 15.000 Einwohner können sich über eine stetige Stadtentwicklung und dem damit verbundenen Wirtschaftswachstum freuen. In Bebra gibt es Kindergärten, eine Grund- und weiterführende Schule sowie Berufsschulen.
Für eine sehr gute medizinische Versorgung sorgen verschiedene Ärzte, das „Medizinische Versorgungszentrum“ sowie das naheliegende Kreiskrankenhaus in Rotenburg an der Fulda oder das Klinikum in Bad Hersfeld."
